aircraft_id,airline,model,manufacture_year,fleet_type,airline_name,hub,fleet_size
DAL562,DAL,A320,2015,Narrow,Delta Air Lines,ATL,900
NKS289,NKS,A319,2021,Narrow,Spirit Airlines,FLL,250
JBU567,JBU,A321,2021,Wide,JetBlue,JFK,300
UAL804,UAL,B757,2018,Wide,United Airlines,ORD,850
DAL820,DAL,A320,2018,Narrow,Delta Air Lines,ATL,900
UAL478,UAL,B757,2006,Wide,United Airlines,ORD,850
FFT206,FFT,A320neo,2006,Narrow,Frontier Airlines,DEN,200
SWA281,SWA,B737-MAX,2019,Narrow,Southwest Airlines,DAL,700
NKS344,NKS,A319,2012,Narrow,Spirit Airlines,FLL,250
NKS698,NKS,A319,2017,Narrow,Spirit Airlines,FLL,250
FFT729,FFT,A320neo,2008,Narrow,Frontier Airlines,DEN,200
DAL371,DAL,A320,2019,Narrow,Delta Air Lines,ATL,900
AAL353,AAL,B737-800,2014,Narrow,American Airlines,DFW,950
JBU626,JBU,A321,2005,Wide,JetBlue,JFK,300
DAL821,DAL,A320,2012,Narrow,Delta Air Lines,ATL,900
NKS333,NKS,A319,2006,Narrow,Spirit Airlines,FLL,250
FFT415,FFT,A320neo,2013,Narrow,Frontier Airlines,DEN,200
SWA310,SWA,B737-MAX,2006,Narrow,Southwest Airlines,DAL,700
AAL548,AAL,B737-800,2018,Narrow,American Airlines,DFW,950
DAL926,DAL,A320,2011,Narrow,Delta Air Lines,ATL,900
DAL466,DAL,A320,2006,Narrow,Delta Air Lines,ATL,900
SWA128,SWA,B737-MAX,2012,Narrow,Southwest Airlines,DAL,700
UAL125,UAL,B757,2014,Wide,United Airlines,ORD,850
AAL469,AAL,B737-800,2007,Narrow,American Airlines,DFW,950
AAL144,AAL,B737-800,2014,Narrow,American Airlines,DFW,950
JBU524,JBU,A321,2007,Wide,JetBlue,JFK,300
JBU530,JBU,A321,2016,Wide,JetBlue,JFK,300
NKS263,NKS,A319,2006,Narrow,Spirit Airlines,FLL,250
NKS382,NKS,A319,2021,Narrow,Spirit Airlines,FLL,250
JBU273,JBU,A321,2021,Wide,JetBlue,JFK,300
AAL816,AAL,B737-800,2021,Narrow,American Airlines,DFW,950
FFT722,FFT,A320neo,2008,Narrow,Frontier Airlines,DEN,200
NKS218,NKS,A319,2019,Narrow,Spirit Airlines,FLL,250
FFT339,FFT,A320neo,2018,Narrow,Frontier Airlines,DEN,200
AAL403,AAL,B737-800,2021,Narrow,American Airlines,DFW,950
DAL217,DAL,A320,2011,Narrow,Delta Air Lines,ATL,900
FFT756,FFT,A320neo,2012,Narrow,Frontier Airlines,DEN,200
AAL457,AAL,B737-800,2015,Narrow,American Airlines,DFW,950
AAL802,AAL,B737-800,2013,Narrow,American Airlines,DFW,950
UAL293,UAL,B757,2016,Wide,United Airlines,ORD,850
FFT507,FFT,A320neo,2015,Narrow,Frontier Airlines,DEN,200
JBU153,JBU,A321,2013,Wide,JetBlue,JFK,300
FFT423,FFT,A320neo,2017,Narrow,Frontier Airlines,DEN,200
JBU193,JBU,A321,2014,Wide,JetBlue,JFK,300
JBU209,JBU,A321,2013,Wide,JetBlue,JFK,300
JBU192,JBU,A321,2012,Wide,JetBlue,JFK,300
SWA719,SWA,B737-MAX,2020,Narrow,Southwest Airlines,DAL,700
SWA142,SWA,B737-MAX,2012,Narrow,Southwest Airlines,DAL,700
SWA461,SWA,B737-MAX,2020,Narrow,Southwest Airlines,DAL,700
NKS143,NKS,A319,2016,Narrow,Spirit Airlines,FLL,250
SWA352,SWA,B737-MAX,2018,Narrow,Southwest Airlines,DAL,700
JBU919,JBU,A321,2013,Wide,JetBlue,JFK,300
NKS484,NKS,A319,2008,Narrow,Spirit Airlines,FLL,250
AAL578,AAL,B737-800,2018,Narrow,American Airlines,DFW,950
AAL727,AAL,B737-800,2009,Narrow,American Airlines,DFW,950
AAL230,AAL,B737-800,2005,Narrow,American Airlines,DFW,950
FFT766,FFT,A320neo,2011,Narrow,Frontier Airlines,DEN,200
FFT458,FFT,A320neo,2006,Narrow,Frontier Airlines,DEN,200
NKS690,NKS,A319,2014,Narrow,Spirit Airlines,FLL,250
JBU112,JBU,A321,2010,Wide,JetBlue,JFK,300
UAL799,UAL,B757,2013,Wide,United Airlines,ORD,850
FFT392,FFT,A320neo,2020,Narrow,Frontier Airlines,DEN,200
FFT263,FFT,A320neo,2017,Narrow,Frontier Airlines,DEN,200
FFT849,FFT,A320neo,2010,Narrow,Frontier Airlines,DEN,200
UAL533,UAL,B757,2016,Wide,United Airlines,ORD,850
AAL707,AAL,B737-800,2005,Narrow,American Airlines,DFW,950
SWA736,SWA,B737-MAX,2005,Narrow,Southwest Airlines,DAL,700
UAL253,UAL,B757,2018,Wide,United Airlines,ORD,850
SWA563,SWA,B737-MAX,2016,Narrow,Southwest Airlines,DAL,700
DAL215,DAL,A320,2021,Narrow,Delta Air Lines,ATL,900
NKS348,NKS,A319,2017,Narrow,Spirit Airlines,FLL,250
NKS732,NKS,A319,2019,Narrow,Spirit Airlines,FLL,250
NKS619,NKS,A319,2016,Narrow,Spirit Airlines,FLL,250
NKS172,NKS,A319,2012,Narrow,Spirit Airlines,FLL,250
DAL138,DAL,A320,2005,Narrow,Delta Air Lines,ATL,900
FFT876,FFT,A320neo,2014,Narrow,Frontier Airlines,DEN,200
SWA978,SWA,B737-MAX,2006,Narrow,Southwest Airlines,DAL,700
FFT886,FFT,A320neo,2007,Narrow,Frontier Airlines,DEN,200
SWA283,SWA,B737-MAX,2008,Narrow,Southwest Airlines,DAL,700
JBU573,JBU,A321,2005,Wide,JetBlue,JFK,300
JBU387,JBU,A321,2006,Wide,JetBlue,JFK,300
UAL834,UAL,B757,2008,Wide,United Airlines,ORD,850
DAL911,DAL,A320,2019,Narrow,Delta Air Lines,ATL,900
AAL436,AAL,B737-800,2015,Narrow,American Airlines,DFW,950
DAL825,DAL,A320,2009,Narrow,Delta Air Lines,ATL,900
AAL484,AAL,B737-800,2018,Narrow,American Airlines,DFW,950
SWA900,SWA,B737-MAX,2012,Narrow,Southwest Airlines,DAL,700
SWA980,SWA,B737-MAX,2008,Narrow,Southwest Airlines,DAL,700
UAL547,UAL,B757,2015,Wide,United Airlines,ORD,850
JBU910,JBU,A321,2010,Wide,JetBlue,JFK,300
NKS638,NKS,A319,2018,Narrow,Spirit Airlines,FLL,250
FFT210,FFT,A320neo,2014,Narrow,Frontier Airlines,DEN,200
SWA258,SWA,B737-MAX,2020,Narrow,Southwest Airlines,DAL,700
UAL853,UAL,B757,2021,Wide,United Airlines,ORD,850
JBU138,JBU,A321,2009,Wide,JetBlue,JFK,300
DAL565,DAL,A320,2006,Narrow,Delta Air Lines,ATL,900
DAL790,DAL,A320,2011,Narrow,Delta Air Lines,ATL,900
JBU527,JBU,A321,2009,Wide,JetBlue,JFK,300
DAL730,DAL,A320,2011,Narrow,Delta Air Lines,ATL,900
JBU995,JBU,A321,2013,Wide,JetBlue,JFK,300
SWA146,SWA,B737-MAX,2015,Narrow,Southwest Airlines,DAL,700
DAL463,DAL,A320,2007,Narrow,Delta Air Lines,ATL,900
SWA162,SWA,B737-MAX,2016,Narrow,Southwest Airlines,DAL,700
UAL774,UAL,B757,2019,Wide,United Airlines,ORD,850
JBU871,JBU,A321,2017,Wide,JetBlue,JFK,300
DAL492,DAL,A320,2007,Narrow,Delta Air Lines,ATL,900
AAL927,AAL,B737-800,2017,Narrow,American Airlines,DFW,950
AAL346,AAL,B737-800,2013,Narrow,American Airlines,DFW,950
NKS585,NKS,A319,2018,Narrow,Spirit Airlines,FLL,250
FFT431,FFT,A320neo,2007,Narrow,Frontier Airlines,DEN,200
DAL102,DAL,A320,2019,Narrow,Delta Air Lines,ATL,900
JBU223,JBU,A321,2013,Wide,JetBlue,JFK,300
AAL206,AAL,B737-800,2018,Narrow,American Airlines,DFW,950
UAL499,UAL,B757,2011,Wide,United Airlines,ORD,850
NKS458,NKS,A319,2021,Narrow,Spirit Airlines,FLL,250
DAL890,DAL,A320,2018,Narrow,Delta Air Lines,ATL,900
UAL671,UAL,B757,2007,Wide,United Airlines,ORD,850
JBU222,JBU,A321,2016,Wide,JetBlue,JFK,300
SWA246,SWA,B737-MAX,2015,Narrow,Southwest Airlines,DAL,700
UAL131,UAL,B757,2017,Wide,United Airlines,ORD,850
SWA257,SWA,B737-MAX,2009,Narrow,Southwest Airlines,DAL,700
DAL777,DAL,A320,2012,Narrow,Delta Air Lines,ATL,900
AAL202,AAL,B737-800,2005,Narrow,American Airlines,DFW,950
DAL108,DAL,A320,2017,Narrow,Delta Air Lines,ATL,900
JBU990,JBU,A321,2014,Wide,JetBlue,JFK,300
AAL869,AAL,B737-800,2010,Narrow,American Airlines,DFW,950
FFT354,FFT,A320neo,2012,Narrow,Frontier Airlines,DEN,200
UAL580,UAL,B757,2006,Wide,United Airlines,ORD,850
FFT330,FFT,A320neo,2006,Narrow,Frontier Airlines,DEN,200
SWA689,SWA,B737-MAX,2012,Narrow,Southwest Airlines,DAL,700
UAL705,UAL,B757,2015,Wide,United Airlines,ORD,850
FFT676,FFT,A320neo,2021,Narrow,Frontier Airlines,DEN,200
SWA268,SWA,B737-MAX,2008,Narrow,Southwest Airlines,DAL,700
AAL193,AAL,B737-800,2010,Narrow,American Airlines,DFW,950
JBU402,JBU,A321,2014,Wide,JetBlue,JFK,300
UAL835,UAL,B757,2018,Wide,United Airlines,ORD,850
UAL101,UAL,B757,2010,Wide,United Airlines,ORD,850
DAL643,DAL,A320,2010,Narrow,Delta Air Lines,ATL,900
SWA186,SWA,B737-MAX,2010,Narrow,Southwest Airlines,DAL,700
JBU665,JBU,A321,2007,Wide,JetBlue,JFK,300
FFT745,FFT,A320neo,2010,Narrow,Frontier Airlines,DEN,200
UAL434,UAL,B757,2012,Wide,United Airlines,ORD,850
AAL892,AAL,B737-800,2012,Narrow,American Airlines,DFW,950
UAL458,UAL,B757,2021,Wide,United Airlines,ORD,850
AAL873,AAL,B737-800,2006,Narrow,American Airlines,DFW,950
NKS549,NKS,A319,2010,Narrow,Spirit Airlines,FLL,250
SWA277,SWA,B737-MAX,2005,Narrow,Southwest Airlines,DAL,700
AAL560,AAL,B737-800,2010,Narrow,American Airlines,DFW,950
UAL441,UAL,B757,2021,Wide,United Airlines,ORD,850
DAL914,DAL,A320,2009,Narrow,Delta Air Lines,ATL,900
JBU547,JBU,A321,2018,Wide,JetBlue,JFK,300
UAL901,UAL,B757,2005,Wide,United Airlines,ORD,850
DAL522,DAL,A320,2017,Narrow,Delta Air Lines,ATL,900
FFT925,FFT,A320neo,2005,Narrow,Frontier Airlines,DEN,200
NKS689,NKS,A319,2016,Narrow,Spirit Airlines,FLL,250
AAL527,AAL,B737-800,2013,Narrow,American Airlines,DFW,950
FFT809,FFT,A320neo,2021,Narrow,Frontier Airlines,DEN,200
DAL533,DAL,A320,2007,Narrow,Delta Air Lines,ATL,900
FFT863,FFT,A320neo,2006,Narrow,Frontier Airlines,DEN,200
SWA655,SWA,B737-MAX,2017,Narrow,Southwest Airlines,DAL,700
UAL554,UAL,B757,2019,Wide,United Airlines,ORD,850
JBU676,JBU,A321,2016,Wide,JetBlue,JFK,300
SWA255,SWA,B737-MAX,2009,Narrow,Southwest Airlines,DAL,700
UAL576,UAL,B757,2015,Wide,United Airlines,ORD,850
FFT992,FFT,A320neo,2020,Narrow,Frontier Airlines,DEN,200
DAL460,DAL,A320,2009,Narrow,Delta Air Lines,ATL,900
AAL124,AAL,B737-800,2011,Narrow,American Airlines,DFW,950
AAL936,AAL,B737-800,2018,Narrow,American Airlines,DFW,950
UAL236,UAL,B757,2014,Wide,United Airlines,ORD,850
JBU364,JBU,A321,2014,Wide,JetBlue,JFK,300
FFT799,FFT,A320neo,2020,Narrow,Frontier Airlines,DEN,200
FFT920,FFT,A320neo,2016,Narrow,Frontier Airlines,DEN,200
JBU946,JBU,A321,2007,Wide,JetBlue,JFK,300
UAL781,UAL,B757,2020,Wide,United Airlines,ORD,850
FFT837,FFT,A320neo,2007,Narrow,Frontier Airlines,DEN,200
DAL794,DAL,A320,2007,Narrow,Delta Air Lines,ATL,900
AAL713,AAL,B737-800,2010,Narrow,American Airlines,DFW,950
FFT651,FFT,A320neo,2017,Narrow,Frontier Airlines,DEN,200
JBU348,JBU,A321,2016,Wide,JetBlue,JFK,300
DAL437,DAL,A320,2006,Narrow,Delta Air Lines,ATL,900
SWA753,SWA,B737-MAX,2013,Narrow,Southwest Airlines,DAL,700
SWA971,SWA,B737-MAX,2012,Narrow,Southwest Airlines,DAL,700
SWA624,SWA,B737-MAX,2019,Narrow,Southwest Airlines,DAL,700
UAL201,UAL,B757,2010,Wide,United Airlines,ORD,850
SWA784,SWA,B737-MAX,2014,Narrow,Southwest Airlines,DAL,700
UAL535,UAL,B757,2005,Wide,United Airlines,ORD,850
NKS455,NKS,A319,2005,Narrow,Spirit Airlines,FLL,250
DAL636,DAL,A320,2012,Narrow,Delta Air Lines,ATL,900
FFT433,FFT,A320neo,2020,Narrow,Frontier Airlines,DEN,200
UAL340,UAL,B757,2021,Wide,United Airlines,ORD,850
AAL718,AAL,B737-800,2020,Narrow,American Airlines,DFW,950
AAL912,AAL,B737-800,2015,Narrow,American Airlines,DFW,950
UAL549,UAL,B757,2007,Wide,United Airlines,ORD,850
SWA731,SWA,B737-MAX,2021,Narrow,Southwest Airlines,DAL,700
FFT606,FFT,A320neo,2020,Narrow,Frontier Airlines,DEN,200
NKS931,NKS,A319,2020,Narrow,Spirit Airlines,FLL,250
UAL644,UAL,B757,2010,Wide,United Airlines,ORD,850
SWA737,SWA,B737-MAX,2010,Narrow,Southwest Airlines,DAL,700
SWA648,SWA,B737-MAX,2012,Narrow,Southwest Airlines,DAL,700
JBU730,JBU,A321,2019,Wide,JetBlue,JFK,300
FFT434,FFT,A320neo,2005,Narrow,Frontier Airlines,DEN,200
UAL454,UAL,B757,2021,Wide,United Airlines,ORD,850
DAL630,DAL,A320,2021,Narrow,Delta Air Lines,ATL,900
SWA336,SWA,B737-MAX,2017,Narrow,Southwest Airlines,DAL,700
SWA344,SWA,B737-MAX,2014,Narrow,Southwest Airlines,DAL,700
UAL863,UAL,B757,2006,Wide,United Airlines,ORD,850
FFT773,FFT,A320neo,2016,Narrow,Frontier Airlines,DEN,200
JBU203,JBU,A321,2021,Wide,JetBlue,JFK,300
SWA131,SWA,B737-MAX,2020,Narrow,Southwest Airlines,DAL,700
JBU258,JBU,A321,2005,Wide,JetBlue,JFK,300
AAL351,AAL,B737-800,2014,Narrow,American Airlines,DFW,950
FFT903,FFT,A320neo,2005,Narrow,Frontier Airlines,DEN,200
SWA641,SWA,B737-MAX,2018,Narrow,Southwest Airlines,DAL,700
DAL510,DAL,A320,2020,Narrow,Delta Air Lines,ATL,900
UAL718,UAL,B757,2020,Wide,United Airlines,ORD,850
UAL739,UAL,B757,2007,Wide,United Airlines,ORD,850
FFT126,FFT,A320neo,2015,Narrow,Frontier Airlines,DEN,200
NKS936,NKS,A319,2006,Narrow,Spirit Airlines,FLL,250
JBU501,JBU,A321,2007,Wide,JetBlue,JFK,300
DAL114,DAL,A320,2017,Narrow,Delta Air Lines,ATL,900
AAL838,AAL,B737-800,2015,Narrow,American Airlines,DFW,950
JBU320,JBU,A321,2016,Wide,JetBlue,JFK,300
SWA505,SWA,B737-MAX,2009,Narrow,Southwest Airlines,DAL,700
AAL716,AAL,B737-800,2020,Narrow,American Airlines,DFW,950
DAL157,DAL,A320,2016,Narrow,Delta Air Lines,ATL,900
DAL988,DAL,A320,2017,Narrow,Delta Air Lines,ATL,900
FFT403,FFT,A320neo,2013,Narrow,Frontier Airlines,DEN,200
JBU834,JBU,A321,2008,Wide,JetBlue,JFK,300
NKS678,NKS,A319,2012,Narrow,Spirit Airlines,FLL,250
SWA798,SWA,B737-MAX,2006,Narrow,Southwest Airlines,DAL,700
SWA423,SWA,B737-MAX,2021,Narrow,Southwest Airlines,DAL,700
JBU536,JBU,A321,2007,Wide,JetBlue,JFK,300
NKS694,NKS,A319,2016,Narrow,Spirit Airlines,FLL,250
JBU569,JBU,A321,2005,Wide,JetBlue,JFK,300
SWA565,SWA,B737-MAX,2017,Narrow,Southwest Airlines,DAL,700
UAL291,UAL,B757,2006,Wide,United Airlines,ORD,850
FFT453,FFT,A320neo,2012,Narrow,Frontier Airlines,DEN,200
NKS765,NKS,A319,2015,Narrow,Spirit Airlines,FLL,250
NKS675,NKS,A319,2006,Narrow,Spirit Airlines,FLL,250
AAL449,AAL,B737-800,2012,Narrow,American Airlines,DFW,950
DAL846,DAL,A320,2015,Narrow,Delta Air Lines,ATL,900
JBU942,JBU,A321,2017,Wide,JetBlue,JFK,300
UAL728,UAL,B757,2005,Wide,United Airlines,ORD,850
FFT684,FFT,A320neo,2005,Narrow,Frontier Airlines,DEN,200
SWA571,SWA,B737-MAX,2008,Narrow,Southwest Airlines,DAL,700
NKS320,NKS,A319,2020,Narrow,Spirit Airlines,FLL,250
NKS605,NKS,A319,2016,Narrow,Spirit Airlines,FLL,250
JBU840,JBU,A321,2007,Wide,JetBlue,JFK,300
FFT110,FFT,A320neo,2006,Narrow,Frontier Airlines,DEN,200
AAL823,AAL,B737-800,2010,Narrow,American Airlines,DFW,950
UAL819,UAL,B757,2011,Wide,United Airlines,ORD,850
AAL625,AAL,B737-800,2010,Narrow,American Airlines,DFW,950
FFT719,FFT,A320neo,2007,Narrow,Frontier Airlines,DEN,200
SWA903,SWA,B737-MAX,2010,Narrow,Southwest Airlines,DAL,700
AAL569,AAL,B737-800,2005,Narrow,American Airlines,DFW,950
DAL547,DAL,A320,2013,Narrow,Delta Air Lines,ATL,900
JBU745,JBU,A321,2006,Wide,JetBlue,JFK,300
UAL136,UAL,B757,2020,Wide,United Airlines,ORD,850
SWA311,SWA,B737-MAX,2014,Narrow,Southwest Airlines,DAL,700
AAL234,AAL,B737-800,2013,Narrow,American Airlines,DFW,950
JBU287,JBU,A321,2021,Wide,JetBlue,JFK,300
SWA951,SWA,B737-MAX,2010,Narrow,Southwest Airlines,DAL,700
SWA627,SWA,B737-MAX,2020,Narrow,Southwest Airlines,DAL,700
UAL489,UAL,B757,2011,Wide,United Airlines,ORD,850
DAL586,DAL,A320,2017,Narrow,Delta Air Lines,ATL,900
AAL336,AAL,B737-800,2018,Narrow,American Airlines,DFW,950
AAL685,AAL,B737-800,2007,Narrow,American Airlines,DFW,950
NKS149,NKS,A319,2017,Narrow,Spirit Airlines,FLL,250
AAL217,AAL,B737-800,2008,Narrow,American Airlines,DFW,950
SWA125,SWA,B737-MAX,2011,Narrow,Southwest Airlines,DAL,700
FFT153,FFT,A320neo,2010,Narrow,Frontier Airlines,DEN,200
FFT700,FFT,A320neo,2007,Narrow,Frontier Airlines,DEN,200
AAL831,AAL,B737-800,2006,Narrow,American Airlines,DFW,950
JBU541,JBU,A321,2010,Wide,JetBlue,JFK,300
NKS256,NKS,A319,2012,Narrow,Spirit Airlines,FLL,250
AAL897,AAL,B737-800,2005,Narrow,American Airlines,DFW,950
JBU298,JBU,A321,2014,Wide,JetBlue,JFK,300
UAL751,UAL,B757,2009,Wide,United Airlines,ORD,850
UAL282,UAL,B757,2006,Wide,United Airlines,ORD,850
SWA134,SWA,B737-MAX,2009,Narrow,Southwest Airlines,DAL,700
JBU505,JBU,A321,2018,Wide,JetBlue,JFK,300
FFT138,FFT,A320neo,2011,Narrow,Frontier Airlines,DEN,200
NKS790,NKS,A319,2010,Narrow,Spirit Airlines,FLL,250
SWA608,SWA,B737-MAX,2005,Narrow,Southwest Airlines,DAL,700
DAL404,DAL,A320,2021,Narrow,Delta Air Lines,ATL,900
SWA117,SWA,B737-MAX,2021,Narrow,Southwest Airlines,DAL,700
JBU404,JBU,A321,2020,Wide,JetBlue,JFK,300
UAL619,UAL,B757,2013,Wide,United Airlines,ORD,850
AAL635,AAL,B737-800,2006,Narrow,American Airlines,DFW,950
DAL485,DAL,A320,2013,Narrow,Delta Air Lines,ATL,900
UAL966,UAL,B757,2018,Wide,United Airlines,ORD,850
JBU654,JBU,A321,2012,Wide,JetBlue,JFK,300
FFT891,FFT,A320neo,2019,Narrow,Frontier Airlines,DEN,200
SWA319,SWA,B737-MAX,2013,Narrow,Southwest Airlines,DAL,700
NKS485,NKS,A319,2005,Narrow,Spirit Airlines,FLL,250
UAL363,UAL,B757,2017,Wide,United Airlines,ORD,850
UAL436,UAL,B757,2018,Wide,United Airlines,ORD,850
JBU939,JBU,A321,2013,Wide,JetBlue,JFK,300
NKS422,NKS,A319,2018,Narrow,Spirit Airlines,FLL,250
SWA761,SWA,B737-MAX,2015,Narrow,Southwest Airlines,DAL,700
AAL617,AAL,B737-800,2010,Narrow,American Airlines,DFW,950
FFT361,FFT,A320neo,2009,Narrow,Frontier Airlines,DEN,200
UAL796,UAL,B757,2011,Wide,United Airlines,ORD,850
AAL386,AAL,B737-800,2009,Narrow,American Airlines,DFW,950
SWA272,SWA,B737-MAX,2018,Narrow,Southwest Airlines,DAL,700
NKS386,NKS,A319,2010,Narrow,Spirit Airlines,FLL,250
SWA945,SWA,B737-MAX,2013,Narrow,Southwest Airlines,DAL,700
UAL257,UAL,B757,2006,Wide,United Airlines,ORD,850
SWA866,SWA,B737-MAX,2019,Narrow,Southwest Airlines,DAL,700
AAL929,AAL,B737-800,2017,Narrow,American Airlines,DFW,950
DAL765,DAL,A320,2020,Narrow,Delta Air Lines,ATL,900
SWA143,SWA,B737-MAX,2010,Narrow,Southwest Airlines,DAL,700
NKS306,NKS,A319,2012,Narrow,Spirit Airlines,FLL,250
DAL378,DAL,A320,2015,Narrow,Delta Air Lines,ATL,900
NKS990,NKS,A319,2010,Narrow,Spirit Airlines,FLL,250
AAL271,AAL,B737-800,2008,Narrow,American Airlines,DFW,950
FFT226,FFT,A320neo,2015,Narrow,Frontier Airlines,DEN,200
JBU480,JBU,A321,2012,Wide,JetBlue,JFK,300
NKS880,NKS,A319,2021,Narrow,Spirit Airlines,FLL,250
AAL933,AAL,B737-800,2006,Narrow,American Airlines,DFW,950
UAL510,UAL,B757,2014,Wide,United Airlines,ORD,850
DAL451,DAL,A320,2019,Narrow,Delta Air Lines,ATL,900
UAL295,UAL,B757,2019,Wide,United Airlines,ORD,850
NKS586,NKS,A319,2020,Narrow,Spirit Airlines,FLL,250
DAL280,DAL,A320,2018,Narrow,Delta Air Lines,ATL,900
SWA530,SWA,B737-MAX,2019,Narrow,Southwest Airlines,DAL,700
NKS668,NKS,A319,2020,Narrow,Spirit Airlines,FLL,250
UAL639,UAL,B757,2013,Wide,United Airlines,ORD,850
JBU843,JBU,A321,2009,Wide,JetBlue,JFK,300
NKS353,NKS,A319,2016,Narrow,Spirit Airlines,FLL,250
SWA968,SWA,B737-MAX,2012,Narrow,Southwest Airlines,DAL,700
UAL322,UAL,B757,2017,Wide,United Airlines,ORD,850
SWA369,SWA,B737-MAX,2013,Narrow,Southwest Airlines,DAL,700
FFT896,FFT,A320neo,2008,Narrow,Frontier Airlines,DEN,200
DAL871,DAL,A320,2016,Narrow,Delta Air Lines,ATL,900
DAL334,DAL,A320,2018,Narrow,Delta Air Lines,ATL,900
NKS173,NKS,A319,2007,Narrow,Spirit Airlines,FLL,250
DAL952,DAL,A320,2009,Narrow,Delta Air Lines,ATL,900
JBU812,JBU,A321,2015,Wide,JetBlue,JFK,300
FFT693,FFT,A320neo,2021,Narrow,Frontier Airlines,DEN,200
DAL260,DAL,A320,2013,Narrow,Delta Air Lines,ATL,900
NKS775,NKS,A319,2020,Narrow,Spirit Airlines,FLL,250
JBU856,JBU,A321,2009,Wide,JetBlue,JFK,300
JBU679,JBU,A321,2014,Wide,JetBlue,JFK,300
SWA922,SWA,B737-MAX,2017,Narrow,Southwest Airlines,DAL,700
AAL944,AAL,B737-800,2020,Narrow,American Airlines,DFW,950
FFT953,FFT,A320neo,2006,Narrow,Frontier Airlines,DEN,200
JBU770,JBU,A321,2014,Wide,JetBlue,JFK,300
DAL329,DAL,A320,2010,Narrow,Delta Air Lines,ATL,900
FFT585,FFT,A320neo,2005,Narrow,Frontier Airlines,DEN,200
SWA979,SWA,B737-MAX,2014,Narrow,Southwest Airlines,DAL,700
SWA504,SWA,B737-MAX,2019,Narrow,Southwest Airlines,DAL,700
NKS809,NKS,A319,2018,Narrow,Spirit Airlines,FLL,250
AAL447,AAL,B737-800,2021,Narrow,American Airlines,DFW,950
NKS358,NKS,A319,2006,Narrow,Spirit Airlines,FLL,250
AAL736,AAL,B737-800,2020,Narrow,American Airlines,DFW,950
DAL277,DAL,A320,2021,Narrow,Delta Air Lines,ATL,900
UAL772,UAL,B757,2009,Wide,United Airlines,ORD,850
NKS219,NKS,A319,2015,Narrow,Spirit Airlines,FLL,250
FFT900,FFT,A320neo,2011,Narrow,Frontier Airlines,DEN,200
AAL627,AAL,B737-800,2014,Narrow,American Airlines,DFW,950
AAL563,AAL,B737-800,2013,Narrow,American Airlines,DFW,950
JBU126,JBU,A321,2015,Wide,JetBlue,JFK,300
UAL517,UAL,B757,2015,Wide,United Airlines,ORD,850
NKS708,NKS,A319,2018,Narrow,Spirit Airlines,FLL,250
FFT526,FFT,A320neo,2011,Narrow,Frontier Airlines,DEN,200
SWA834,SWA,B737-MAX,2012,Narrow,Southwest Airlines,DAL,700
DAL680,DAL,A320,2017,Narrow,Delta Air Lines,ATL,900
AAL607,AAL,B737-800,2014,Narrow,American Airlines,DFW,950
DAL344,DAL,A320,2010,Narrow,Delta Air Lines,ATL,900
JBU826,JBU,A321,2012,Wide,JetBlue,JFK,300
NKS552,NKS,A319,2008,Narrow,Spirit Airlines,FLL,250
UAL817,UAL,B757,2007,Wide,United Airlines,ORD,850
JBU361,JBU,A321,2013,Wide,JetBlue,JFK,300
UAL128,UAL,B757,2005,Wide,United Airlines,ORD,850
JBU485,JBU,A321,2009,Wide,JetBlue,JFK,300
JBU167,JBU,A321,2015,Wide,JetBlue,JFK,300
UAL907,UAL,B757,2021,Wide,United Airlines,ORD,850
JBU391,JBU,A321,2005,Wide,JetBlue,JFK,300
NKS927,NKS,A319,2008,Narrow,Spirit Airlines,FLL,250
UAL388,UAL,B757,2020,Wide,United Airlines,ORD,850
UAL722,UAL,B757,2006,Wide,United Airlines,ORD,850
JBU885,JBU,A321,2021,Wide,JetBlue,JFK,300
UAL432,UAL,B757,2017,Wide,United Airlines,ORD,850
JBU234,JBU,A321,2019,Wide,JetBlue,JFK,300
UAL444,UAL,B757,2016,Wide,United Airlines,ORD,850
DAL348,DAL,A320,2016,Narrow,Delta Air Lines,ATL,900
AAL954,AAL,B737-800,2018,Narrow,American Airlines,DFW,950
UAL958,UAL,B757,2014,Wide,United Airlines,ORD,850
JBU347,JBU,A321,2015,Wide,JetBlue,JFK,300
NKS265,NKS,A319,2016,Narrow,Spirit Airlines,FLL,250
UAL967,UAL,B757,2010,Wide,United Airlines,ORD,850
DAL129,DAL,A320,2013,Narrow,Delta Air Lines,ATL,900
AAL770,AAL,B737-800,2015,Narrow,American Airlines,DFW,950
SWA340,SWA,B737-MAX,2007,Narrow,Southwest Airlines,DAL,700
DAL503,DAL,A320,2013,Narrow,Delta Air Lines,ATL,900
JBU460,JBU,A321,2014,Wide,JetBlue,JFK,300
AAL779,AAL,B737-800,2009,Narrow,American Airlines,DFW,950
UAL844,UAL,B757,2006,Wide,United Airlines,ORD,850
AAL562,AAL,B737-800,2020,Narrow,American Airlines,DFW,950
SWA419,SWA,B737-MAX,2010,Narrow,Southwest Airlines,DAL,700
DAL133,DAL,A320,2006,Narrow,Delta Air Lines,ATL,900
AAL799,AAL,B737-800,2009,Narrow,American Airlines,DFW,950
AAL688,AAL,B737-800,2014,Narrow,American Airlines,DFW,950
