aircraft_id,region,signal_strength,message_type,response_time,error_code,timestamp
FFT937,MW,-94.69,CPDLC,1.25,0,2025-05-11 01:54:00
NKS387,MW,-79.79,CPDLC,7.47,404,2025-04-04 01:50:00
UAL642,INTL,-75.11,ACARS,5.36,303,2025-05-30 02:08:00
DAL131,MW,-60.13,FANS,8.65,0,2025-06-02 06:15:00
SWA274,NE,-82.99,VDL,5.73,404,2025-04-06 10:05:00
JBU720,MW,-86.92,FANS,8.65,505,2025-06-06 09:28:00
NKS717,SW,-73.79,ACARS,7.82,0,2025-04-27 07:41:00
UAL102,INTL,-81.71,CPDLC,1.79,101,2025-05-14 11:26:00
NKS119,MW,-102.39,FANS,6.07,101,2025-05-13 17:19:00
AAL362,SW,-99.83,ACARS,2.63,0,2025-05-26 14:50:00
UAL550,SE,-71.04,VDL,9.15,202,2025-04-19 05:47:00
NKS887,SW,-77.33,CPDLC,5.67,303,2025-05-28 10:55:00
AAL423,MW,-76.7,VDL,4.77,0,2025-05-31 12:17:00
FFT253,NW,-93.07,CPDLC,8.92,101,2025-04-20 07:39:00
AAL828,INTL,-108.09,FANS,7.96,404,2025-06-07 21:53:00
AAL661,NW,-79.73,FANS,8.23,0,2025-04-03 04:35:00
NKS624,NE,-65.72,CPDLC,4.44,0,2025-05-09 12:47:00
SWA256,SE,-72.63,VDL,2.36,0,2025-04-04 10:58:00
FFT515,NW,-99.48,ACARS,1.78,202,2025-04-11 00:11:00
AAL628,NE,-93.84,CPDLC,3.77,101,2025-04-07 09:14:00
AAL195,MW,-67.24,FANS,7.74,0,2025-05-27 18:59:00
UAL212,SW,-77.5,ACARS,2.07,0,2025-05-27 13:50:00
JBU531,SW,-77.72,ACARS,2.56,101,2025-04-06 11:28:00
DAL331,MW,-80.86,FANS,4.52,101,2025-05-30 12:22:00
DAL955,MW,-107.05,CPDLC,1.45,0,2025-04-25 15:02:00
JBU143,NE,-108.32,CPDLC,5.98,303,2025-06-05 03:50:00
AAL226,MW,-61.02,ACARS,3.8,0,2025-06-01 14:15:00
FFT105,MW,-83.98,VDL,1.08,303,2025-04-26 18:40:00
DAL184,SW,-88.89,FANS,7.94,0,2025-04-08 05:38:00
JBU687,SE,-92.63,ACARS,4.07,202,2025-05-02 11:58:00
JBU933,SE,-71.74,FANS,3.29,0,2025-05-28 01:11:00
AAL986,SW,-76.14,FANS,2.58,404,2025-04-05 21:18:00
NKS740,NW,-107.3,CPDLC,5.63,404,2025-05-19 00:07:00
JBU498,SE,-66.73,CPDLC,8.04,0,2025-04-19 21:38:00
FFT935,MW,-65.78,VDL,3.3,404,2025-04-30 19:05:00
DAL513,NE,-102.45,CPDLC,5.74,0,2025-04-12 15:55:00
NKS753,NE,-107.04,FANS,4.6,404,2025-06-08 22:59:00
FFT438,NW,-73.94,CPDLC,5.94,0,2025-04-27 04:57:00
FFT209,SE,-86.08,FANS,4.8,0,2025-05-01 18:39:00
NKS839,NE,-65.89,VDL,9.3,202,2025-04-17 13:13:00
DAL608,NW,-98.85,CPDLC,1.76,0,2025-05-15 00:50:00
UAL590,MW,-68.61,ACARS,7.74,202,2025-04-11 09:19:00
NKS478,NE,-85.9,VDL,7.87,0,2025-04-01 09:29:00
AAL706,INTL,-89.42,CPDLC,1.12,505,2025-04-21 03:25:00
AAL491,SW,-91.73,CPDLC,3.78,0,2025-06-07 04:30:00
FFT229,MW,-105.47,VDL,5.7,0,2025-04-25 04:05:00
JBU980,SE,-90.47,CPDLC,6.28,0,2025-04-08 15:48:00
SWA604,SE,-60.09,VDL,9.04,505,2025-04-08 09:03:00
AAL486,MW,-70.64,VDL,9.47,303,2025-05-08 19:48:00
DAL300,SE,-64.85,ACARS,4.26,0,2025-05-04 22:28:00
AAL511,MW,-81.76,VDL,7.65,0,2025-06-08 12:57:00
AAL134,SE,-91.18,FANS,7.39,404,2025-05-04 05:33:00
SWA547,SE,-78.8,FANS,6.3,505,2025-04-07 08:54:00
DAL729,NW,-106.01,ACARS,6.76,0,2025-05-17 10:26:00
JBU552,NE,-78.12,ACARS,1.07,505,2025-05-11 08:17:00
FFT541,MW,-90.65,CPDLC,8.46,303,2025-04-02 22:50:00
FFT232,MW,-73.69,FANS,3.62,505,2025-04-17 06:15:00
UAL765,SE,-67.25,FANS,5.15,505,2025-05-16 02:36:00
DAL115,INTL,-78.09,CPDLC,8.02,404,2025-04-08 05:03:00
UAL333,NE,-84.41,FANS,6.89,505,2025-04-20 13:31:00
UAL842,INTL,-97.15,VDL,3.65,303,2025-06-04 05:30:00
AAL596,NW,-75.43,FANS,7.35,303,2025-05-16 05:22:00
NKS904,SW,-85.64,VDL,1.52,202,2025-05-12 05:38:00
AAL429,NW,-104.89,ACARS,6.5,202,2025-04-06 21:13:00
FFT939,SW,-67.17,ACARS,2.16,505,2025-05-06 08:53:00
FFT541,MW,-103.1,CPDLC,3.62,0,2025-04-10 05:00:00
FFT118,SE,-80.85,VDL,5.97,202,2025-05-01 08:04:00
NKS237,INTL,-81.86,FANS,1.39,0,2025-04-09 17:47:00
JBU991,SW,-104.78,CPDLC,8.84,0,2025-06-01 23:06:00
SWA607,MW,-64.27,FANS,2.18,0,2025-05-03 01:26:00
SWA623,NW,-63.81,FANS,8.23,0,2025-05-08 20:02:00
AAL555,SW,-63.39,FANS,2.05,0,2025-05-28 03:44:00
DAL132,SW,-64.84,FANS,1.54,505,2025-05-22 13:17:00
NKS238,NW,-86.34,FANS,1.39,505,2025-04-26 22:42:00
FFT930,SW,-72.88,VDL,4.19,303,2025-06-04 16:44:00
FFT241,MW,-75.63,FANS,9.07,303,2025-05-25 06:44:00
NKS309,SE,-73.21,VDL,4.29,303,2025-05-30 00:14:00
SWA431,NW,-93.95,CPDLC,9.34,0,2025-05-21 03:42:00
JBU922,NE,-60.61,FANS,8.42,0,2025-04-12 16:24:00
NKS398,NE,-80.34,FANS,8.64,0,2025-05-21 15:31:00
FFT701,NE,-78.6,FANS,8.13,505,2025-04-03 13:56:00
AAL216,INTL,-87.32,VDL,3.74,303,2025-05-06 03:16:00
UAL435,SE,-81.97,CPDLC,5.18,0,2025-05-10 12:24:00
NKS635,SE,-78.64,CPDLC,1.3,0,2025-05-26 15:13:00
NKS521,NE,-88.06,FANS,4.51,505,2025-05-20 01:33:00
JBU950,MW,-83.92,ACARS,3.26,0,2025-04-07 09:43:00
NKS451,NW,-80.53,FANS,1.68,505,2025-05-18 04:00:00
UAL754,SW,-78.38,FANS,3.87,303,2025-04-14 21:03:00
NKS243,SE,-63.44,CPDLC,9.27,202,2025-04-01 10:32:00
SWA290,NW,-80.58,ACARS,5.82,404,2025-06-06 16:45:00
AAL568,SE,-74.74,FANS,3.63,404,2025-04-29 04:05:00
SWA498,MW,-80.1,VDL,2.58,0,2025-05-03 16:09:00
NKS482,INTL,-71.94,ACARS,4.69,0,2025-05-23 05:55:00
NKS965,NE,-103.36,ACARS,2.49,0,2025-05-09 14:29:00
JBU433,NE,-70.5,ACARS,1.96,505,2025-05-25 10:46:00
FFT755,MW,-83.08,CPDLC,6.56,0,2025-05-03 11:10:00
JBU848,INTL,-84.75,VDL,8.93,404,2025-06-03 06:40:00
AAL571,INTL,-106.83,FANS,1.26,0,2025-05-09 21:15:00
DAL613,NE,-82.83,FANS,1.65,0,2025-05-17 02:48:00
DAL232,SW,-73.47,FANS,9.38,0,2025-05-16 06:13:00
UAL741,NE,-81.73,ACARS,3.1,0,2025-04-11 01:41:00
DAL185,SW,-68.06,FANS,5.35,0,2025-04-05 22:53:00
UAL195,INTL,-62.15,VDL,2.76,0,2025-05-06 03:04:00
SWA298,SE,-69.85,VDL,8.71,0,2025-04-24 03:00:00
SWA446,SE,-83.46,CPDLC,4.07,505,2025-04-07 18:55:00
JBU549,MW,-97.58,ACARS,4.04,101,2025-04-01 12:53:00
DAL160,SE,-103.56,ACARS,7.03,404,2025-06-09 08:03:00
FFT862,MW,-105.83,FANS,2.53,101,2025-05-07 03:56:00
AAL756,NW,-61.52,CPDLC,8.44,303,2025-05-13 16:47:00
NKS194,NW,-79.15,ACARS,8.79,303,2025-04-01 07:41:00
NKS921,MW,-82.31,ACARS,4.54,0,2025-04-20 01:09:00
NKS825,NW,-63.37,VDL,6.73,404,2025-04-07 11:03:00
FFT574,SW,-64.88,CPDLC,1.38,202,2025-04-10 09:09:00
FFT576,MW,-90.99,ACARS,7.94,505,2025-05-19 16:39:00
DAL347,MW,-103.05,ACARS,5.01,404,2025-04-04 04:41:00
NKS656,NE,-72.68,VDL,3.3,202,2025-05-23 05:40:00
SWA108,MW,-60.05,CPDLC,3.48,101,2025-05-08 22:42:00
SWA216,SE,-75.62,VDL,4.62,0,2025-04-27 10:42:00
DAL910,MW,-90.64,FANS,7.52,505,2025-05-15 03:25:00
NKS163,SE,-96.73,VDL,9.29,0,2025-04-06 20:07:00
JBU514,SW,-63.69,ACARS,7.97,303,2025-05-11 18:29:00
UAL839,NE,-64.08,VDL,9.28,0,2025-05-16 12:46:00
UAL837,SW,-75.49,FANS,5.35,0,2025-04-03 20:30:00
UAL595,NW,-92.07,FANS,4.61,404,2025-04-10 15:15:00
JBU818,NW,-73.41,ACARS,1.55,0,2025-05-25 22:20:00
NKS963,MW,-70.31,VDL,1.11,303,2025-04-23 04:09:00
DAL983,SE,-70.28,FANS,2.56,101,2025-06-04 20:37:00
NKS280,SW,-89.21,ACARS,3.6,0,2025-04-29 07:35:00
AAL854,INTL,-73.7,ACARS,8.6,303,2025-05-22 22:33:00
NKS157,SW,-71.16,ACARS,3.4,0,2025-06-03 11:18:00
NKS780,NW,-100.66,FANS,5.49,202,2025-04-28 13:46:00
NKS501,SW,-79.61,VDL,6.86,0,2025-05-04 04:42:00
UAL700,SW,-87.51,CPDLC,4.6,505,2025-04-21 18:51:00
FFT770,MW,-75.61,FANS,3.98,0,2025-04-02 12:24:00
JBU697,SW,-75.32,FANS,7.84,303,2025-06-06 17:41:00
JBU116,SE,-90.21,FANS,2.97,505,2025-05-28 09:21:00
NKS490,INTL,-102.13,ACARS,2.19,303,2025-04-04 15:29:00
FFT941,NW,-80.16,CPDLC,7.04,505,2025-04-18 21:20:00
SWA551,SE,-91.48,ACARS,9.25,0,2025-05-03 19:22:00
JBU681,SE,-62.1,ACARS,6.1,0,2025-05-09 10:42:00
FFT713,SE,-74.67,VDL,6.46,0,2025-05-25 06:28:00
DAL266,SE,-63.71,FANS,5.16,0,2025-05-26 17:23:00
SWA273,INTL,-95.63,FANS,6.3,0,2025-05-11 02:43:00
JBU254,SE,-107.37,VDL,9.5,0,2025-04-21 21:15:00
NKS610,SE,-94.85,CPDLC,2.14,303,2025-04-03 08:51:00
AAL288,NE,-97.83,CPDLC,4.55,202,2025-04-09 21:40:00
NKS291,MW,-75.09,ACARS,3.56,0,2025-06-08 13:03:00
JBU111,SW,-77.34,ACARS,1.52,0,2025-05-03 12:39:00
SWA679,NE,-101.42,VDL,1.21,404,2025-04-25 21:55:00
UAL368,SW,-83.01,FANS,7.11,0,2025-04-17 19:05:00
UAL237,SW,-70.35,FANS,4.64,0,2025-05-07 10:29:00
FFT561,SE,-89.07,VDL,9.41,505,2025-04-28 03:27:00
DAL189,INTL,-63.51,ACARS,6.35,0,2025-04-16 16:24:00
FFT931,SW,-90.52,FANS,1.52,404,2025-05-22 05:08:00
AAL864,NE,-87.46,VDL,3.19,404,2025-04-24 19:41:00
NKS313,NE,-73.72,CPDLC,4.68,0,2025-04-27 14:01:00
AAL684,SE,-81.8,FANS,7.69,0,2025-04-11 09:53:00
JBU960,INTL,-78.71,FANS,7.01,101,2025-06-08 15:19:00
DAL967,NE,-106.39,ACARS,2.04,0,2025-05-27 11:48:00
UAL111,INTL,-82.34,ACARS,9.69,303,2025-04-04 05:22:00
JBU802,MW,-109.12,FANS,4.43,0,2025-04-06 02:36:00
UAL560,SE,-102.79,CPDLC,2.91,202,2025-05-03 15:57:00
DAL386,NW,-74.45,VDL,9.48,0,2025-05-24 01:09:00
FFT568,SW,-90.85,CPDLC,6.79,303,2025-05-29 08:41:00
AAL348,NE,-83.03,VDL,4.72,0,2025-04-06 18:27:00
NKS488,INTL,-90.29,FANS,6.05,0,2025-05-27 01:40:00
FFT108,SE,-61.75,CPDLC,6.27,0,2025-04-05 07:59:00
JBU149,SE,-66.25,ACARS,6.77,505,2025-04-23 13:08:00
FFT869,SW,-104.76,ACARS,4.05,0,2025-05-06 04:42:00
AAL215,INTL,-101.64,CPDLC,1.22,0,2025-05-11 22:27:00
NKS657,INTL,-99.68,CPDLC,7.08,101,2025-05-20 10:52:00
JBU731,SE,-98.97,ACARS,7.06,404,2025-06-08 00:22:00
NKS441,NE,-99.11,ACARS,2.54,404,2025-06-03 22:25:00
UAL577,MW,-69.02,VDL,1.57,303,2025-04-13 19:30:00
UAL430,INTL,-97.97,VDL,1.98,101,2025-04-22 14:28:00
AAL866,MW,-71.49,FANS,1.06,0,2025-05-24 23:34:00
NKS621,NE,-88.43,ACARS,3.86,101,2025-04-05 21:15:00
NKS804,NE,-107.69,FANS,5.87,505,2025-04-28 14:40:00
UAL154,INTL,-93.33,CPDLC,6.11,101,2025-05-04 01:33:00
FFT300,SW,-106.47,CPDLC,1.51,202,2025-04-16 02:19:00
DAL513,NW,-65.74,CPDLC,3.62,0,2025-05-23 07:55:00
AAL192,INTL,-94.23,VDL,4.08,404,2025-05-08 10:57:00
FFT944,MW,-61.42,FANS,4.16,0,2025-05-20 15:23:00
SWA221,SE,-97.88,FANS,8.33,0,2025-05-01 05:27:00
NKS448,MW,-68.11,FANS,4.07,101,2025-05-06 13:59:00
UAL172,SW,-79.31,FANS,6.31,0,2025-05-10 14:31:00
AAL691,SE,-60.83,CPDLC,6.76,505,2025-04-14 13:38:00
NKS153,SW,-105.19,ACARS,4.12,0,2025-05-06 01:46:00
DAL150,NE,-77.38,CPDLC,3.31,101,2025-05-18 17:51:00
DAL508,SW,-98.14,ACARS,6.77,202,2025-06-07 06:12:00
UAL329,MW,-83.01,FANS,5.84,505,2025-05-28 20:02:00
SWA322,INTL,-99.27,CPDLC,9.37,101,2025-04-11 00:48:00
UAL831,NW,-86.19,CPDLC,7.47,505,2025-04-26 04:46:00
AAL950,NW,-63.94,CPDLC,2.22,101,2025-05-07 18:44:00
NKS594,NW,-70.77,VDL,6.24,0,2025-04-10 19:44:00
AAL549,INTL,-79.31,FANS,6.74,505,2025-05-26 14:17:00
UAL731,NE,-63.44,CPDLC,8.93,202,2025-05-08 06:32:00
FFT311,NE,-79.32,VDL,5.58,0,2025-06-03 22:39:00
JBU842,NE,-84.25,VDL,1.72,0,2025-04-12 07:38:00
UAL666,INTL,-90.27,VDL,8.2,101,2025-04-23 03:23:00
FFT597,NW,-84.13,ACARS,5.9,0,2025-04-14 17:10:00
UAL589,SE,-84.54,FANS,4.53,0,2025-04-23 09:19:00
JBU814,NW,-61.23,FANS,4.02,0,2025-05-16 12:35:00
SWA300,INTL,-80.38,FANS,8.08,303,2025-04-21 04:03:00
FFT882,NE,-90.15,VDL,9.9,404,2025-05-01 13:33:00
JBU317,INTL,-100.85,CPDLC,8.61,101,2025-05-19 05:30:00
JBU714,NE,-76.32,FANS,8.45,303,2025-05-12 13:01:00
JBU312,SE,-101.78,FANS,7.02,0,2025-04-19 07:45:00
DAL385,INTL,-70.05,ACARS,4.18,0,2025-05-22 21:35:00
UAL965,NW,-102.02,VDL,1.97,0,2025-04-24 22:59:00
AAL255,MW,-104.39,FANS,9.3,0,2025-06-04 21:17:00
NKS611,SE,-84.72,VDL,2.86,303,2025-05-31 09:17:00
UAL526,SE,-97.17,VDL,9.62,101,2025-05-13 08:59:00
SWA118,INTL,-78.46,CPDLC,3.45,101,2025-04-12 02:28:00
JBU512,MW,-96.58,FANS,2.31,101,2025-05-29 14:02:00
FFT608,INTL,-76.75,VDL,3.11,202,2025-05-28 10:09:00
NKS227,MW,-91.72,VDL,5.29,0,2025-04-26 03:13:00
NKS114,SE,-88.9,FANS,7.83,202,2025-04-22 20:27:00
FFT792,SW,-75.88,FANS,5.96,0,2025-06-04 11:56:00
FFT986,SE,-83.76,ACARS,8.6,202,2025-04-02 22:23:00
SWA992,NW,-104.06,VDL,4.24,101,2025-04-02 06:14:00
AAL935,NW,-98.36,ACARS,6.38,0,2025-04-27 10:39:00
FFT611,NW,-94.77,ACARS,3.3,303,2025-05-21 04:52:00
DAL848,SE,-98.84,CPDLC,8.61,0,2025-05-05 19:27:00
UAL762,INTL,-73.19,ACARS,3.59,101,2025-04-29 18:41:00
DAL341,SW,-60.21,VDL,2.24,0,2025-05-27 13:32:00
JBU685,SE,-81.66,VDL,5.57,202,2025-04-16 19:00:00
UAL252,NE,-81.67,VDL,2.52,505,2025-05-14 21:35:00
DAL189,NE,-77.01,VDL,9.82,404,2025-06-01 12:48:00
NKS767,INTL,-73.66,FANS,5.78,202,2025-04-10 15:43:00
SWA569,MW,-87.32,ACARS,1.19,0,2025-05-12 07:57:00
SWA858,NW,-63.92,ACARS,4.13,0,2025-05-23 19:55:00
JBU437,NW,-100.62,FANS,3.5,202,2025-04-05 06:07:00
AAL584,SE,-72.41,VDL,3.9,0,2025-04-19 12:21:00
JBU260,NW,-72.49,CPDLC,7.86,505,2025-06-09 02:31:00
SWA741,INTL,-94.76,VDL,5.75,202,2025-04-22 18:38:00
SWA235,INTL,-74.4,VDL,9.15,404,2025-05-31 05:42:00
NKS616,SW,-61.76,CPDLC,4.93,0,2025-04-01 09:21:00
UAL593,NE,-70.64,ACARS,8.63,0,2025-05-23 13:14:00
NKS859,NW,-93.67,VDL,9.43,0,2025-05-15 03:31:00
JBU873,MW,-71.43,CPDLC,5.07,404,2025-05-28 19:05:00
DAL364,NW,-88.45,CPDLC,3.0,202,2025-06-03 16:25:00
SWA888,NE,-73.35,VDL,5.95,303,2025-05-22 17:16:00
JBU872,SW,-85.47,FANS,4.76,505,2025-04-30 23:40:00
AAL318,NE,-85.06,CPDLC,2.0,404,2025-04-26 10:20:00
JBU955,SW,-83.48,VDL,1.58,0,2025-04-19 06:53:00
AAL506,SE,-84.29,CPDLC,3.96,404,2025-05-08 04:20:00
FFT217,MW,-107.77,VDL,6.33,0,2025-04-11 07:46:00
JBU967,NE,-96.41,FANS,4.54,505,2025-05-27 23:52:00
UAL187,NW,-76.48,ACARS,3.63,0,2025-05-15 10:08:00
JBU162,MW,-86.03,FANS,8.29,0,2025-05-30 05:38:00
UAL137,MW,-83.79,ACARS,8.95,0,2025-04-16 17:26:00
DAL946,NW,-95.68,VDL,1.25,0,2025-05-10 01:34:00
FFT597,NW,-62.89,VDL,6.32,404,2025-04-09 04:04:00
AAL599,INTL,-101.38,ACARS,2.63,202,2025-06-01 18:50:00
UAL273,SW,-102.97,VDL,3.92,0,2025-04-04 08:07:00
FFT459,NE,-99.82,ACARS,7.22,404,2025-05-30 05:08:00
JBU803,NW,-70.65,CPDLC,5.25,0,2025-05-02 21:49:00
AAL808,SE,-75.1,ACARS,5.78,303,2025-05-02 11:13:00
DAL917,MW,-62.5,CPDLC,1.16,101,2025-05-17 03:13:00
JBU558,NE,-96.55,CPDLC,8.89,303,2025-06-03 21:22:00
JBU211,INTL,-86.44,ACARS,7.12,0,2025-05-03 12:17:00
JBU617,INTL,-109.02,FANS,3.02,404,2025-04-26 05:51:00
AAL669,MW,-60.62,ACARS,7.02,0,2025-04-12 07:26:00
NKS974,NW,-101.92,VDL,2.18,101,2025-04-15 10:24:00
FFT447,MW,-98.93,VDL,5.23,303,2025-06-08 10:12:00
JBU171,SW,-108.98,ACARS,1.1,0,2025-06-05 22:14:00
DAL731,MW,-93.96,CPDLC,5.19,202,2025-04-12 00:38:00
AAL111,INTL,-86.88,VDL,8.91,0,2025-05-25 03:16:00
UAL188,NE,-80.9,VDL,1.39,505,2025-04-15 14:59:00
DAL185,INTL,-90.68,VDL,2.98,0,2025-06-02 06:07:00
NKS615,SE,-105.57,ACARS,2.34,0,2025-04-03 14:04:00
DAL976,SE,-87.33,CPDLC,7.53,0,2025-06-09 07:56:00
NKS319,NE,-93.63,VDL,6.51,101,2025-04-26 06:05:00
AAL551,INTL,-68.08,ACARS,2.61,303,2025-04-25 15:22:00
JBU800,NE,-98.0,ACARS,2.17,303,2025-04-27 20:14:00
SWA992,INTL,-76.25,FANS,2.18,0,2025-05-05 18:08:00
JBU182,NE,-70.13,VDL,7.51,0,2025-05-26 08:21:00
UAL137,SW,-70.58,CPDLC,6.36,505,2025-04-09 22:22:00
UAL637,NW,-81.56,ACARS,2.87,0,2025-04-09 14:55:00
JBU579,NE,-101.36,CPDLC,9.55,101,2025-05-23 13:54:00
DAL954,INTL,-66.89,FANS,1.81,303,2025-05-09 01:09:00
UAL983,MW,-66.23,ACARS,4.34,0,2025-05-01 02:11:00
DAL125,SE,-75.01,CPDLC,2.2,303,2025-05-10 01:15:00
DAL367,INTL,-62.64,ACARS,6.85,0,2025-04-02 13:56:00
AAL141,MW,-82.43,ACARS,4.85,0,2025-04-28 14:58:00
DAL554,MW,-76.95,CPDLC,5.5,303,2025-05-24 14:33:00
UAL888,INTL,-72.88,CPDLC,8.69,0,2025-05-14 07:01:00
UAL254,SW,-62.19,VDL,7.34,0,2025-05-13 02:34:00
NKS153,INTL,-64.02,CPDLC,8.65,505,2025-05-02 11:25:00
SWA183,MW,-102.44,VDL,1.54,101,2025-06-01 23:10:00
FFT405,NE,-90.74,VDL,4.12,0,2025-04-19 10:33:00
FFT710,INTL,-82.11,VDL,4.12,202,2025-06-06 11:33:00
SWA768,NW,-96.27,ACARS,8.5,0,2025-05-19 05:01:00
DAL220,SW,-95.15,ACARS,1.72,101,2025-05-11 23:49:00
UAL852,NE,-94.35,ACARS,4.65,303,2025-05-12 13:12:00
SWA209,NW,-97.58,FANS,5.21,0,2025-04-13 02:13:00
JBU881,INTL,-60.96,ACARS,3.12,101,2025-06-03 16:14:00
NKS247,SE,-100.7,CPDLC,7.97,303,2025-04-06 20:10:00
DAL720,INTL,-100.95,VDL,1.83,0,2025-05-03 05:01:00
DAL905,SE,-62.06,CPDLC,1.3,303,2025-06-01 10:30:00
DAL709,SW,-105.63,CPDLC,3.17,202,2025-04-03 09:12:00
JBU484,MW,-96.99,FANS,6.66,303,2025-05-23 00:04:00
NKS401,INTL,-96.23,VDL,9.04,404,2025-05-15 03:03:00
UAL416,NW,-61.19,FANS,1.45,0,2025-05-10 23:05:00
UAL425,SE,-71.39,CPDLC,3.99,0,2025-05-21 21:00:00
SWA252,NE,-94.19,VDL,2.48,0,2025-04-06 20:02:00
UAL122,SE,-84.06,FANS,9.99,505,2025-05-08 11:59:00
NKS537,NE,-103.37,CPDLC,7.2,505,2025-05-16 21:09:00
UAL555,SW,-76.95,CPDLC,8.28,0,2025-04-15 14:43:00
NKS468,SE,-86.54,CPDLC,4.92,505,2025-06-06 05:40:00
SWA995,SE,-103.12,ACARS,8.7,0,2025-04-05 06:00:00
FFT814,SW,-79.11,FANS,3.18,404,2025-05-05 17:59:00
UAL973,NW,-68.06,VDL,7.34,101,2025-04-29 22:17:00
FFT748,SW,-107.18,CPDLC,9.45,0,2025-04-06 06:08:00
UAL168,NE,-66.13,FANS,6.68,0,2025-04-28 18:26:00
FFT869,INTL,-109.45,ACARS,2.86,0,2025-04-30 06:29:00
DAL572,NW,-68.69,VDL,1.57,303,2025-05-05 15:38:00
UAL695,NW,-85.21,CPDLC,1.6,303,2025-04-10 12:32:00
DAL145,NE,-73.98,FANS,3.29,0,2025-05-31 11:50:00
FFT225,NE,-78.89,VDL,6.62,404,2025-06-03 12:28:00
SWA417,SW,-109.62,ACARS,2.83,505,2025-05-09 21:17:00
DAL626,NE,-68.42,ACARS,6.68,0,2025-06-07 14:38:00
UAL816,NW,-74.31,VDL,2.36,0,2025-05-01 02:18:00
JBU641,NW,-87.9,CPDLC,1.79,0,2025-05-14 04:24:00
UAL540,NW,-87.93,ACARS,1.69,0,2025-04-03 04:40:00
FFT671,NW,-74.1,FANS,7.88,505,2025-04-26 14:04:00
UAL448,SE,-63.24,VDL,7.72,101,2025-05-05 08:30:00
NKS969,NE,-109.32,VDL,4.46,505,2025-04-04 22:13:00
JBU492,SW,-73.82,CPDLC,6.11,0,2025-04-07 10:08:00
NKS266,INTL,-63.65,FANS,1.58,0,2025-05-30 15:11:00
DAL562,SW,-65.61,VDL,9.18,0,2025-04-12 20:00:00
FFT602,SW,-72.08,CPDLC,3.26,0,2025-05-08 03:17:00
NKS289,SE,-62.97,VDL,5.56,0,2025-05-26 03:33:00
JBU567,INTL,-93.63,VDL,5.04,505,2025-04-07 02:34:00
UAL804,MW,-76.25,CPDLC,7.92,0,2025-04-11 02:22:00
DAL820,SW,-100.51,VDL,2.3,0,2025-04-10 18:24:00
FFT163,SE,-91.53,FANS,4.43,303,2025-04-04 07:00:00
UAL478,NW,-100.86,CPDLC,3.9,0,2025-04-08 23:20:00
FFT206,NE,-105.39,CPDLC,1.9,505,2025-05-09 00:34:00
SWA281,SE,-87.36,CPDLC,9.83,202,2025-06-07 03:21:00
NKS344,SE,-77.3,ACARS,8.06,303,2025-05-27 21:45:00
JBU173,SE,-86.62,VDL,7.64,0,2025-04-20 19:11:00
NKS698,NW,-71.36,CPDLC,1.5,202,2025-05-05 12:02:00
AAL412,MW,-90.34,CPDLC,2.92,303,2025-06-03 09:07:00
FFT729,SE,-102.85,CPDLC,6.18,0,2025-04-08 23:15:00
DAL371,SE,-81.93,ACARS,4.37,0,2025-04-19 16:58:00
AAL353,INTL,-84.13,VDL,8.82,404,2025-05-19 15:50:00
JBU626,INTL,-71.51,ACARS,6.23,0,2025-05-27 07:43:00
DAL821,NW,-64.56,VDL,7.98,404,2025-05-15 09:43:00
JBU881,INTL,-66.54,ACARS,2.63,0,2025-05-05 13:21:00
UAL874,SW,-91.67,CPDLC,2.39,303,2025-04-05 17:47:00
NKS333,MW,-100.26,VDL,4.18,404,2025-04-23 18:12:00
FFT415,NW,-109.99,ACARS,4.41,303,2025-05-02 16:38:00
SWA607,NE,-91.93,FANS,7.39,404,2025-05-11 18:02:00
SWA310,SW,-71.8,FANS,7.39,505,2025-04-06 08:36:00
AAL548,INTL,-91.45,ACARS,7.47,404,2025-04-07 22:20:00
DAL926,MW,-105.68,CPDLC,9.16,0,2025-04-14 02:46:00
JBU365,INTL,-82.12,VDL,3.54,101,2025-04-09 16:48:00
DAL466,NE,-62.05,ACARS,7.11,303,2025-05-24 11:09:00
SWA128,MW,-70.13,ACARS,7.13,0,2025-04-18 02:38:00
UAL125,SE,-86.63,CPDLC,7.66,303,2025-06-08 00:05:00
SWA130,SW,-88.51,ACARS,7.31,0,2025-06-03 00:14:00
DAL443,NE,-109.13,CPDLC,8.6,0,2025-04-24 20:56:00
AAL469,INTL,-70.91,CPDLC,9.16,303,2025-05-19 07:36:00
DAL310,SW,-76.38,VDL,1.99,505,2025-05-06 08:56:00
AAL144,NE,-65.07,CPDLC,2.36,0,2025-06-01 01:16:00
DAL278,NE,-102.5,VDL,4.21,0,2025-05-29 21:52:00
SWA354,MW,-72.92,FANS,5.05,0,2025-04-02 15:11:00
JBU524,NE,-76.09,FANS,9.16,101,2025-05-23 23:30:00
JBU530,SE,-69.74,CPDLC,5.49,202,2025-04-20 08:42:00
NKS263,SW,-99.95,FANS,3.24,0,2025-04-16 11:54:00
NKS382,SW,-61.58,CPDLC,2.78,303,2025-04-22 22:39:00
SWA386,NW,-74.21,ACARS,4.52,101,2025-04-07 20:49:00
JBU273,SE,-92.69,VDL,8.78,0,2025-04-30 19:12:00
AAL816,SE,-76.91,ACARS,6.26,0,2025-04-29 10:38:00
FFT722,NW,-88.84,ACARS,3.24,303,2025-06-06 05:23:00
NKS218,SW,-71.58,FANS,9.22,0,2025-04-12 21:01:00
